name,timestamp,value,__name__,container,deployment,instance,job,namespace
kube_deployment_spec_replicas,1753847141,10,kube_deployment_spec_replicas,kube-rbac-proxy-main,otel-o11y-ob3-af-beta-opentelemetry-collector,10.244.0.5:8443,kube-state-metrics,experiment-tcc
kube_deployment_spec_replicas,1753847171,10,kube_deployment_spec_replicas,kube-rbac-proxy-main,otel-o11y-ob3-af-beta-opentelemetry-collector,10.244.0.5:8443,kube-state-metrics,experiment-tcc
kube_deployment_spec_replicas,1753847201,10,kube_deployment_spec_replicas,kube-rbac-proxy-main,otel-o11y-ob3-af-beta-opentelemetry-collector,10.244.0.5:8443,kube-state-metrics,experiment-tcc
kube_deployment_spec_replicas,1753847231,10,kube_deployment_spec_replicas,kube-rbac-proxy-main,otel-o11y-ob3-af-beta-opentelemetry-collector,10.244.0.5:8443,kube-state-metrics,experiment-tcc
kube_deployment_spec_replicas,1753847261,10,kube_deployment_spec_replicas,kube-rbac-proxy-main,otel-o11y-ob3-af-beta-opentelemetry-collector,10.244.0.5:8443,kube-state-metrics,experiment-tcc
kube_deployment_spec_replicas,1753847291,10,kube_deployment_spec_replicas,kube-rbac-proxy-main,otel-o11y-ob3-af-beta-opentelemetry-collector,10.244.0.5:8443,kube-state-metrics,experiment-tcc
kube_deployment_spec_replicas,1753847321,10,kube_deployment_spec_replicas,kube-rbac-proxy-main,otel-o11y-ob3-af-beta-opentelemetry-collector,10.244.0.5:8443,kube-state-metrics,experiment-tcc
kube_deployment_spec_replicas,1753847351,10,kube_deployment_spec_replicas,kube-rbac-proxy-main,otel-o11y-ob3-af-beta-opentelemetry-collector,10.244.0.5:8443,kube-state-metrics,experiment-tcc
kube_deployment_spec_replicas,1753847381,10,kube_deployment_spec_replicas,kube-rbac-proxy-main,otel-o11y-ob3-af-beta-opentelemetry-collector,10.244.0.5:8443,kube-state-metrics,experiment-tcc
kube_deployment_spec_replicas,1753847411,10,kube_deployment_spec_replicas,kube-rbac-proxy-main,otel-o11y-ob3-af-beta-opentelemetry-collector,10.244.0.5:8443,kube-state-metrics,experiment-tcc
kube_deployment_spec_replicas,1753847441,10,kube_deployment_spec_replicas,kube-rbac-proxy-main,otel-o11y-ob3-af-beta-opentelemetry-collector,10.244.0.5:8443,kube-state-metrics,experiment-tcc
kube_deployment_spec_replicas,1753847081,2,kube_deployment_spec_replicas,kube-rbac-proxy-main,prometheus-adapter,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1753847111,2,kube_deployment_spec_replicas,kube-rbac-proxy-main,prometheus-adapter,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1753847141,2,kube_deployment_spec_replicas,kube-rbac-proxy-main,prometheus-adapter,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1753847171,2,kube_deployment_spec_replicas,kube-rbac-proxy-main,prometheus-adapter,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1753847201,2,kube_deployment_spec_replicas,kube-rbac-proxy-main,prometheus-adapter,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1753847231,2,kube_deployment_spec_replicas,kube-rbac-proxy-main,prometheus-adapter,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1753847261,2,kube_deployment_spec_replicas,kube-rbac-proxy-main,prometheus-adapter,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1753847291,2,kube_deployment_spec_replicas,kube-rbac-proxy-main,prometheus-adapter,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1753847321,2,kube_deployment_spec_replicas,kube-rbac-proxy-main,prometheus-adapter,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1753847351,2,kube_deployment_spec_replicas,kube-rbac-proxy-main,prometheus-adapter,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1753847381,2,kube_deployment_spec_replicas,kube-rbac-proxy-main,prometheus-adapter,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1753847411,2,kube_deployment_spec_replicas,kube-rbac-proxy-main,prometheus-adapter,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1753847441,2,kube_deployment_spec_replicas,kube-rbac-proxy-main,prometheus-adapter,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1753847081,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,prometheus-operator,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1753847111,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,prometheus-operator,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1753847141,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,prometheus-operator,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1753847171,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,prometheus-operator,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1753847201,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,prometheus-operator,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1753847231,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,prometheus-operator,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1753847261,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,prometheus-operator,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1753847291,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,prometheus-operator,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1753847321,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,prometheus-operator,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1753847351,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,prometheus-operator,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1753847381,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,prometheus-operator,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1753847411,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,prometheus-operator,10.244.0.5:8443,kube-state-metrics,monitoring
kube_deployment_spec_replicas,1753847441,1,kube_deployment_spec_replicas,kube-rbac-proxy-main,prometheus-operator,10.244.0.5:8443,kube-state-metrics,monitoring
